frame_length,rssi,packet_rate,duration,src_mac_freq,dst_mac_freq,deauth_count,label
1005,-54.5,92.0,1,12,8,1,0
215,-76.3,126.0,63,5,8,0,0
29,-45.9,304.9,0,151,17,33,1
108,-33.2,89.7,8,133,68,11,1
24,-60.7,227.9,5,131,49,164,1
693,-64.1,95.4,55,5,3,1,0
34,-63.8,588.5,11,185,69,11,1
731,-66.3,103.3,85,1,8,1,0
37,-42.9,339.8,2,45,96,95,1
736,-77.9,59.0,102,3,6,2,0
248,-53.6,17.5,218,4,6,2,0
673,-49.5,20.5,114,2,9,1,0
344,-57.4,118.9,163,3,5,0,0
133,-72.7,175.6,0,5,8,2,0
142,-58.0,105.6,5,84,34,19,1
35,-25.0,306.7,6,61,61,66,0
622,-57.3,58.8,130,6,4,0,0
97,-36.1,155.6,7,83,94,21,1
24,-62.5,596.4,11,96,91,157,1
33,-56.9,358.9,0,99,112,108,1
408,-55.1,41.2,123,3,10,1,0
24,-36.3,397.0,2,38,85,143,1
35,-25.0,169.6,12,118,10,224,1
632,-69.2,310.3,137,57,7,9,0
40,-62.3,243.3,101,53,11,9,0
416,-61.2,95.2,145,9,9,1,0
292,-56.4,13.6,116,9,9,2,0
40,-57.6,98.8,0,7,3,1,0
479,-47.5,108.3,153,8,9,5,0
49,-44.1,328.2,0,86,81,187,1
29,-25.0,656.3,16,187,83,213,1
258,-59.5,51.8,0,8,8,1,0
827,-58.6,40.2,128,8,4,1,0
457,-60.1,15.3,122,6,9,1,0
34,-44.9,579.2,0,123,74,94,1
42,-60.8,688.0,0,107,92,142,1
1056,-67.1,14.1,91,3,8,3,0
89,-38.0,61.9,6,102,56,25,1
1107,-41.6,33.6,183,9,3,1,0
24,-70.7,497.6,15,40,60,142,0
24,-52.6,290.2,3,113,58,24,0
40,-63.0,36.4,139,5,3,3,0
626,-66.9,105.2,99,10,7,2,0
229,-69.4,51.2,104,11,3,0,0
405,-67.6,13.4,128,11,9,3,0
744,-71.5,104.2,112,5,5,1,0
443,-85.3,50.9,82,4,11,1,0
434,-53.3,75.1,108,6,5,2,0
40,-89.6,316.7,73,80,9,26,0
29,-51.4,205.8,10,15,44,206,1
986,-58.3,72.2,190,4,4,1,0
255,-62.9,60.5,169,2,12,2,0
35,-49.7,252.2,3,91,72,176,1
31,-53.8,394.4,5,109,40,98,1
537,-47.8,69.4,158,7,7,3,0
42,-42.8,444.7,8,15,104,133,1
46,-44.8,519.7,3,93,16,44,1
613,-46.3,56.4,85,2,6,1,0
293,-48.5,71.6,71,3,6,1,0
108,-40.4,277.1,10,116,76,25,1
763,-58.6,46.2,191,3,9,1,0
53,-44.8,150.5,0,113,147,22,1
730,-54.8,360.6,12,35,5,16,0
64,-41.8,506.1,11,72,143,126,1
32,-35.3,462.6,20,173,83,135,1
34,-47.4,410.0,16,114,159,156,1
31,-53.4,361.0,15,113,47,37,1
511,-79.4,154.4,217,3,5,0,0
46,-47.5,623.7,0,161,57,108,1
40,-65.4,103.0,125,3,8,1,0
246,-60.1,128.5,103,2,8,2,0
49,-37.4,302.6,22,38,130,137,1
24,-36.4,502.8,21,111,118,8,1
1218,-69.4,42.6,102,6,5,0,0
65,-42.0,184.0,0,100,44,19,1
1057,-72.0,166.0,76,63,5,14,0
58,-57.2,165.9,17,75,119,21,1
40,-49.7,270.0,0,35,131,132,1
423,-49.1,34.3,158,7,7,0,0
535,-84.9,45.4,36,7,5,2,0
115,-36.8,246.0,3,105,39,18,1
24,-62.8,378.8,12,69,128,99,1
24,-42.9,460.3,0,117,105,157,1
416,-66.0,118.3,104,8,12,4,0
851,-69.3,40.1,150,4,5,0,0
32,-31.6,495.9,10,26,83,78,1
48,-39.9,94.5,19,167,73,90,1
487,-78.8,17.1,226,5,6,1,0
317,-69.1,64.6,55,2,9,1,0
59,-40.6,405.5,0,115,86,235,1
52,-52.4,431.0,6,111,92,121,1
45,-46.3,408.4,3,123,10,147,1
416,-56.0,48.6,132,10,7,0,0
534,-59.5,75.7,162,9,5,0,0
397,-65.8,55.4,8,5,5,1,0
81,-62.0,133.6,126,4,4,1,0
781,-66.0,92.8,112,11,9,2,0
741,-73.7,90.6,100,5,8,1,0
655,-61.7,72.3,72,7,2,1,0
484,-47.8,85.6,88,3,7,1,0
985,-49.9,37.0,222,4,10,4,0
596,-57.5,70.7,10,5,5,1,0
972,-82.4,69.0,16,5,8,3,0
833,-66.3,126.0,0,6,3,0,0
59,-25.0,348.1,5,98,62,24,1
139,-29.6,56.1,6,128,132,31,1
225,-83.4,45.5,36,6,2,0,0
25,-46.3,357.2,13,80,120,100,1
771,-57.5,37.3,113,3,6,1,0
38,-39.3,517.0,6,122,55,159,1
51,-36.1,593.0,2,125,67,74,1
24,-34.7,209.6,14,46,31,145,1
59,-43.8,530.9,3,107,82,163,1
47,-52.9,427.8,13,94,14,132,1
838,-87.6,82.2,93,5,6,1,0
962,-56.2,52.4,0,2,4,0,0
948,-63.9,22.9,141,6,8,0,0
637,-56.3,57.4,82,5,7,3,0
96,-85.5,73.8,95,7,4,2,0
168,-72.4,236.2,96,7,4,2,0
36,-53.7,161.4,12,113,133,218,1
239,-68.5,138.4,140,4,9,0,0
626,-66.2,92.2,90,4,2,2,0
385,-62.0,56.1,106,1,7,1,0
241,-62.3,413.5,60,58,3,11,0
754,-76.5,52.9,224,4,10,0,0
651,-95.0,95.2,0,7,8,3,0
25,-59.1,328.1,12,30,114,164,1
543,-47.9,431.4,209,44,1,16,0
92,-62.3,234.3,121,9,5,2,0
40,-63.8,469.0,3,142,90,93,1
40,-75.2,42.5,43,6,4,1,0
908,-41.5,33.8,158,8,9,1,0
714,-30.7,105.6,136,12,4,1,0
24,-61.8,134.8,15,153,36,33,1
28,-34.8,175.9,7,86,43,48,1
29,-43.5,547.2,13,161,104,157,1
1164,-62.6,58.5,152,5,4,3,0
24,-49.1,278.4,0,106,20,62,1
834,-76.6,157.2,151,9,8,0,0
85,-74.9,54.0,179,4,3,0,0
59,-54.1,291.8,2,64,61,36,1
597,-82.5,38.6,54,6,6,1,0
50,-43.4,382.7,6,76,95,148,1
635,-77.6,75.5,71,1,7,2,0
523,-66.7,45.9,55,8,4,2,0
41,-49.7,338.7,0,83,27,140,1
50,-45.9,291.9,173,29,6,13,0
24,-55.4,414.7,14,132,77,108,1
41,-41.6,503.5,15,118,39,102,1
989,-68.3,400.5,213,27,8,15,0
793,-49.5,225.9,192,65,3,19,0
250,-38.9,36.9,172,6,7,0,0
391,-66.2,16.5,143,7,5,1,0
124,-45.9,40.0,17,97,10,29,1
759,-64.0,377.3,151,16,10,15,0
339,-47.8,69.2,101,8,9,0,0
513,-60.5,79.5,121,6,4,1,0
797,-79.1,117.6,4,6,8,0,0
48,-44.5,322.3,5,112,72,104,1
24,-39.8,199.8,8,92,130,81,1
58,-62.6,32.2,160,4,6,1,0
56,-48.6,154.1,12,122,24,124,1
28,-46.2,425.0,12,55,16,192,1
45,-63.6,573.6,6,74,133,154,1
33,-68.5,247.7,7,89,28,129,1
583,-42.0,65.2,100,8,7,1,0
534,-56.2,55.1,146,7,3,1,0
36,-30.4,214.6,10,94,22,151,1
206,-64.1,74.2,182,8,4,0,0
748,-94.1,93.8,62,6,9,2,0
37,-50.9,398.4,0,63,67,82,1
46,-71.8,454.7,9,32,51,100,1
35,-40.8,355.6,0,15,46,126,1
127,-54.5,155.2,4,61,10,15,1
110,-43.1,127.2,19,138,135,15,1
462,-69.0,49.3,33,10,10,1,0
32,-37.8,585.5,19,222,53,112,1
941,-58.3,57.0,0,9,4,1,0
105,-35.7,100.0,16,79,72,25,1
328,-65.7,124.0,82,5,4,0,0
43,-62.4,604.3,10,44,67,49,1
535,-50.0,94.0,118,12,3,0,0
856,-48.6,93.4,129,9,7,2,0
47,-67.4,571.0,14,133,82,211,1
1140,-37.5,221.2,13,5,4,3,0
49,-44.0,352.4,23,89,78,189,1
1008,-65.1,165.8,0,6,10,1,0
24,-44.5,512.3,0,185,24,19,1
26,-48.3,166.0,3,106,148,27,1
43,-59.1,500.4,7,44,65,55,1
68,-64.5,189.9,155,6,6,0,0
1046,-80.8,51.1,131,6,6,2,0
693,-46.5,188.7,36,3,5,2,0
56,-56.2,109.4,26,146,36,21,1
459,-42.1,51.7,245,3,8,3,0
56,-62.6,484.6,4,74,58,47,1
485,-61.0,41.4,87,2,6,0,0
835,-56.6,289.0,303,49,7,30,0
500,-68.6,37.0,137,2,4,0,0
60,-69.3,116.6,173,3,8,2,0
322,-61.8,139.7,174,5,14,1,0
618,-49.9,51.9,162,4,5,0,0
490,-39.5,3.7,64,6,8,0,0
129,-45.7,155.6,1,42,20,21,1
27,-62.3,475.0,8,90,95,226,1
24,-52.3,435.6,8,60,72,168,1
154,-59.2,117.8,0,87,83,15,1
1146,-57.9,172.8,107,53,7,24,0
43,-39.6,370.7,1,112,10,85,1
663,-38.1,42.8,166,11,3,3,0
49,-46.1,236.0,1,70,77,36,1
31,-46.1,282.2,13,173,174,129,1
754,-56.8,157.3,116,7,5,1,0
980,-69.4,56.1,63,11,5,1,1
30,-42.7,354.0,21,89,36,126,1
26,-34.9,332.2,20,48,46,89,1
42,-32.9,298.8,14,91,66,143,1
894,-67.9,96.3,174,49,6,10,0
627,-61.8,50.6,59,7,8,1,0
879,-78.0,125.8,102,4,6,1,1
976,-59.5,44.5,79,4,7,2,0
906,-58.8,33.2,169,8,5,1,0
887,-40.0,71.5,181,10,6,3,0
24,-49.3,114.6,13,173,69,96,1
592,-44.6,117.6,216,4,7,2,0
1092,-56.5,123.7,72,4,10,0,0
37,-34.0,403.4,14,100,90,28,1
780,-41.6,27.3,91,4,7,1,0
1073,-52.9,11.4,150,3,2,1,0
177,-40.1,14.6,127,8,8,1,0
657,-34.3,313.7,46,68,11,15,0
713,-72.4,67.6,62,7,10,1,0
363,-54.2,136.2,0,11,6,1,0
701,-60.8,70.6,114,8,7,1,0
494,-46.7,73.5,94,4,9,1,0
536,-68.6,83.0,197,7,7,2,0
828,-62.5,33.3,64,5,10,1,0
40,-52.2,40.5,9,9,5,1,0
490,-74.9,62.4,235,7,11,2,0
729,-69.2,98.5,146,1,9,2,0
715,-57.8,51.0,178,6,6,1,0
41,-39.0,535.2,0,56,115,148,1
650,-67.1,118.9,206,5,6,0,0
24,-49.7,404.1,2,177,107,74,1
959,-62.9,38.1,106,9,5,1,0
28,-51.9,288.0,7,133,101,153,1
40,-60.7,20.4,93,5,7,0,0
524,-53.0,75.6,238,2,8,3,0
156,-47.8,171.7,144,8,5,3,0
319,-71.8,67.6,162,10,7,1,0
996,-52.7,231.1,111,8,9,1,0
309,-93.6,277.3,217,40,4,25,0
181,-68.3,44.2,150,2,8,1,0
25,-35.2,462.6,1,119,61,185,1
227,-79.7,18.3,47,6,4,1,0
32,-48.8,442.0,14,186,131,63,1
34,-49.3,447.2,0,84,64,62,1
24,-52.8,416.6,4,46,49,180,1
220,-60.8,217.4,112,8,7,3,0
40,-70.1,107.5,0,4,4,1,0
27,-43.7,315.2,10,56,124,40,1
656,-64.8,142.1,216,6,3,2,0
398,-78.7,130.8,154,1,5,1,0
40,-63.6,71.5,118,3,6,0,0
750,-78.8,53.6,165,4,4,4,0
447,-53.4,203.2,150,23,3,19,0
384,-73.3,114.8,136,3,6,3,0
939,-51.5,16.7,7,3,5,3,0
521,-71.9,66.2,127,4,8,1,0
735,-56.0,91.5,97,11,5,0,0
816,-90.7,3.7,49,6,6,3,0
816,-48.2,210.6,0,8,10,1,0
511,-92.5,77.8,188,7,1,0,0
30,-53.4,90.8,11,59,27,188,1
33,-59.2,282.8,0,84,73,160,1
40,-80.9,201.8,0,5,4,0,0
27,-45.7,506.3,10,103,94,126,1
45,-55.7,651.0,2,68,85,199,1
24,-33.0,204.1,4,181,84,15,1
1199,-66.8,153.5,147,44,8,33,0
30,-45.5,438.9,7,107,129,78,1
686,-39.1,166.1,63,7,3,1,0
456,-53.9,48.6,101,2,3,0,0
777,-74.0,88.7,101,1,8,1,0
40,-65.9,28.5,110,8,8,2,0
673,-54.4,119.3,50,3,10,0,0
681,-58.4,158.8,206,8,5,1,0
645,-67.5,170.7,133,4,8,0,0
24,-47.1,332.9,8,106,68,72,1
40,-69.0,103.3,62,6,7,2,0
708,-60.3,120.6,123,4,4,0,0
727,-44.6,31.4,48,2,6,5,0
24,-53.1,294.4,5,137,78,68,1
37,-46.1,287.4,2,78,27,113,1
35,-37.2,322.2,5,108,42,136,1
401,-70.8,86.1,59,6,5,2,0
26,-47.8,459.9,17,126,106,122,1
329,-34.6,26.6,170,4,9,2,0
127,-49.3,196.8,15,121,94,29,0
475,-73.3,266.4,170,52,4,29,0
311,-70.7,92.8,174,5,4,1,0
55,-73.6,55.0,94,7,5,0,0
167,-42.9,250.8,10,114,100,38,1
38,-46.4,595.2,9,71,96,163,1
29,-47.7,555.6,6,49,49,79,1
593,-61.6,17.0,156,9,2,1,0
24,-55.2,492.2,13,43,24,125,1
1059,-79.9,102.0,147,6,3,2,0
24,-59.8,192.9,0,114,10,8,1
709,-60.8,184.9,31,40,12,11,0
598,-78.5,201.5,77,52,8,23,0
648,-64.2,82.4,201,11,8,0,0
739,-69.4,117.9,46,5,7,1,0
581,-49.0,154.7,110,4,3,2,0
798,-35.9,57.0,1,6,3,2,0
43,-48.6,350.7,16,91,88,51,1
43,-60.6,238.0,0,190,20,163,1
124,-70.5,171.3,69,5,5,2,0
253,-57.3,51.8,217,5,5,2,0
867,-51.1,71.4,185,6,8,2,0
39,-37.6,314.5,30,88,105,96,1
60,-62.6,130.1,3,60,80,20,1
595,-68.6,81.2,77,7,3,2,0
106,-63.3,76.3,129,4,4,0,0
964,-85.1,76.9,118,4,9,1,0
103,-40.2,87.5,3,121,59,12,1
40,-47.6,355.2,13,80,70,141,1
509,-40.8,92.0,234,5,4,1,0
214,-76.9,124.3,88,5,1,2,0
525,-62.5,71.1,78,6,6,0,0
46,-31.9,293.8,11,182,88,65,1
40,-69.3,103.2,146,5,9,1,0
112,-41.5,140.4,24,55,14,35,1
742,-69.6,145.8,156,9,5,0,0
737,-43.7,24.5,34,3,5,2,0
502,-72.9,30.7,0,6,8,2,0
921,-56.2,30.7,208,2,5,2,0
24,-43.6,362.3,18,130,58,91,1
31,-41.7,444.2,5,149,58,69,1
601,-74.7,10.0,155,10,7,2,0
112,-45.3,142.7,15,107,113,25,1
987,-40.2,94.3,124,8,4,2,0
125,-60.9,229.7,2,15,10,27,1
242,-62.5,93.3,78,7,7,1,0
24,-45.3,337.0,0,83,96,94,1
412,-61.0,56.1,123,11,13,1,0
751,-72.2,42.0,101,8,7,0,0
1019,-66.2,123.2,121,1,5,2,0
897,-64.9,109.2,0,7,6,0,0
99,-25.5,138.4,3,142,98,29,1
45,-57.5,334.8,12,100,164,34,1
1126,-73.9,179.4,123,3,9,0,0
193,-68.0,40.5,0,7,7,1,0
40,-61.8,100.2,84,3,9,0,0
387,-60.6,121.8,262,7,2,2,0
414,-71.0,42.1,160,7,5,2,0
735,-67.2,63.5,184,8,4,0,0
411,-59.5,189.3,96,10,6,0,0
517,-70.5,112.8,54,6,4,2,0
685,-76.5,61.7,219,8,6,0,0
193,-43.1,96.7,9,7,12,1,0
506,-43.8,34.7,165,2,4,2,0
51,-55.6,483.0,19,88,75,99,1
29,-39.8,453.3,3,96,34,146,1
503,-63.3,95.9,140,10,9,0,0
29,-53.3,469.3,11,156,22,119,1
361,-62.7,95.9,66,3,7,0,0
654,-65.0,30.5,217,6,3,2,0
24,-44.7,386.3,14,99,67,123,1
803,-55.7,22.0,67,7,7,1,0
61,-54.4,487.7,4,56,46,131,1
32,-47.9,359.0,0,177,74,178,1
801,-58.4,80.7,250,8,5,1,0
38,-59.5,290.8,12,132,115,61,1
769,-61.1,67.1,0,7,4,2,0
48,-51.8,768.2,19,86,114,94,1
26,-43.0,356.8,3,116,37,68,1
139,-68.0,41.6,270,13,7,3,0
398,-42.7,336.3,214,14,9,9,0
55,-39.7,119.0,147,3,12,2,0
1172,-86.3,115.0,142,22,8,19,0
1185,-40.9,35.1,159,5,5,0,0
230,-70.6,213.6,226,3,9,0,0
26,-42.7,407.1,19,39,76,94,1
119,-56.3,137.3,11,95,105,16,1
740,-61.9,260.0,69,20,8,13,0
851,-47.0,122.6,68,4,6,0,0
240,-94.6,73.3,112,4,8,1,0
24,-60.0,261.1,24,46,10,207,1
24,-51.4,164.1,12,83,57,116,0
41,-28.2,398.4,13,126,119,169,0
382,-58.8,68.1,128,5,5,2,0
596,-54.0,48.0,204,7,6,1,0
125,-52.4,21.5,138,9,5,1,0
44,-56.9,383.1,4,30,21,138,1
152,-48.3,61.0,101,7,7,1,0
53,-49.5,16.2,125,4,11,1,0
130,-57.2,134.5,3,111,74,17,1
1158,-50.4,440.8,119,34,8,25,0
43,-32.0,304.0,7,91,10,80,1
437,-72.0,79.2,44,5,3,1,0
357,-57.5,78.4,155,7,4,4,0
39,-39.0,463.3,15,128,74,156,1
728,-73.9,133.2,186,5,2,3,0
30,-32.2,524.8,14,157,39,67,1
34,-50.9,478.1,0,65,55,89,1
38,-28.8,367.1,0,74,65,119,1
39,-39.8,432.8,2,46,52,132,1
474,-56.5,41.1,109,9,2,0,0
40,-39.7,11.8,173,3,8,3,0
50,-60.4,40.0,5,104,109,24,1
47,-56.1,443.0,11,105,61,141,1
32,-40.5,647.8,16,96,64,87,1
131,-36.1,210.3,7,134,23,24,1
275,-78.7,276.1,141,75,9,23,0
24,-42.2,393.2,9,74,37,151,1
34,-41.2,131.7,4,89,104,90,1
399,-64.2,30.2,72,4,6,0,0
192,-61.6,80.0,95,54,6,20,0
570,-67.0,158.7,239,6,9,1,0
150,-74.0,117.0,155,7,2,1,0
347,-68.7,5.0,139,3,4,1,0
502,-28.0,329.3,100,63,4,25,0
564,-83.6,85.2,84,3,4,1,0
33,-44.3,323.8,0,56,101,138,1
64,-51.2,373.6,2,78,38,82,1
208,-69.9,40.5,105,7,4,2,0
655,-72.4,292.0,144,57,15,36,0
398,-81.7,114.6,148,7,11,1,0
51,-42.8,60.0,0,67,84,150,1
1241,-62.1,50.8,68,13,8,1,0
42,-46.6,208.3,2,131,96,154,1
24,-53.1,342.2,2,100,120,197,1
30,-47.7,515.9,10,89,119,168,1
94,-31.5,198.1,13,63,68,32,1
33,-56.3,492.3,11,88,94,131,1
31,-50.0,431.9,4,73,42,165,1
50,-51.8,314.9,10,118,72,89,1
908,-37.8,122.8,212,6,6,1,0
334,-71.9,28.1,141,6,5,1,0
1272,-65.2,52.5,259,5,4,2,0
24,-27.8,382.6,10,127,83,63,1
481,-60.3,197.6,84,7,4,0,0
541,-63.7,36.6,134,4,4,2,0
38,-54.0,640.8,22,85,65,185,1
40,-58.6,14.6,122,4,9,0,0
48,-40.1,273.9,19,114,57,88,1
40,-80.0,187.3,63,18,5,15,0
24,-59.2,589.0,11,44,126,119,1
605,-53.3,118.8,133,5,9,1,0
861,-79.5,166.8,166,59,6,10,0
791,-65.6,81.8,200,7,5,1,0
40,-59.3,37.1,25,8,5,1,0
1076,-59.9,49.1,84,6,6,1,0
809,-95.0,80.1,143,4,7,1,1
40,-68.1,104.9,215,8,7,2,0
840,-64.5,319.9,20,42,9,22,0
299,-69.6,60.3,7,6,5,1,0
24,-52.9,478.7,8,132,50,117,1
68,-49.7,276.3,16,15,78,13,1
33,-25.0,333.4,0,54,86,104,1
518,-77.0,252.4,88,48,7,21,0
736,-58.4,61.5,74,11,4,3,0
24,-48.9,105.8,7,83,60,24,1
207,-67.9,21.9,195,4,2,1,0
815,-66.4,218.7,0,6,7,2,0
1012,-55.5,124.8,210,2,10,2,0
701,-62.7,178.3,0,2,8,1,0
24,-53.9,181.2,0,73,122,133,1
636,-55.9,12.6,162,7,3,0,0
24,-44.7,470.4,0,88,53,25,1
356,-78.8,110.2,0,5,7,1,0
108,-68.3,83.7,46,8,4,1,0
75,-26.6,242.7,16,88,83,6,1
37,-46.9,418.9,15,137,43,126,1
566,-52.8,61.7,221,10,5,1,0
24,-45.9,443.5,0,140,93,19,1
1106,-74.4,129.1,79,6,5,2,0
745,-74.4,97.5,129,18,8,19,0
658,-65.0,170.2,68,4,6,0,0
377,-56.5,52.6,0,11,2,1,0
93,-60.0,181.9,12,57,56,12,1
59,-47.2,211.6,19,113,52,159,1
690,-38.3,35.2,16,7,5,2,0
50,-57.5,522.2,25,121,29,155,1
116,-50.0,315.8,104,28,4,27,0
29,-38.5,409.6,27,66,87,117,0
957,-44.6,39.3,179,8,8,1,0
24,-52.0,412.6,6,137,71,121,1
356,-75.5,97.8,86,8,8,0,0
29,-49.3,472.6,1,120,95,178,1
657,-60.3,30.0,105,5,4,0,0
24,-54.0,117.3,10,141,99,15,1
40,-61.5,43.6,118,6,10,2,1
563,-50.9,121.3,238,75,5,16,0
175,-72.4,36.8,199,7,5,0,0
235,-79.2,93.2,79,6,6,0,0
680,-83.9,55.8,190,8,9,3,0
41,-36.4,292.8,2,143,43,28,1
603,-40.6,143.3,108,6,4,3,0
37,-25.3,270.5,2,94,80,223,1
808,-72.6,35.4,187,7,5,0,0
706,-77.8,62.2,84,9,8,0,0
40,-69.6,72.1,182,8,6,0,0
28,-39.5,300.0,9,131,106,163,1
40,-83.3,36.6,189,9,5,3,0
660,-56.3,79.4,135,12,6,3,0
437,-39.4,241.8,251,33,6,4,0
70,-30.7,402.2,211,30,6,21,0
333,-55.4,80.3,142,9,4,1,0
34,-41.5,501.8,11,72,10,75,1
634,-84.6,32.4,149,6,9,1,0
1280,-35.8,29.5,176,4,5,0,0
1205,-67.8,65.8,29,5,4,0,0
928,-56.5,37.7,64,4,5,2,0
612,-60.8,218.9,0,6,10,0,0
598,-54.5,18.7,152,8,4,0,0
456,-65.1,39.5,235,7,7,2,0
1449,-41.9,8.7,183,8,3,0,0
107,-76.6,82.7,235,5,4,5,0
725,-70.2,26.6,212,6,6,1,0
28,-35.9,248.4,15,106,74,146,1
59,-44.0,338.1,5,118,86,80,1
704,-52.6,390.1,207,21,8,15,0
265,-77.3,23.1,83,7,2,2,0
533,-60.5,20.5,234,5,2,1,0
222,-73.4,33.0,37,8,5,1,0
423,-82.8,11.0,178,8,8,0,0
249,-78.0,174.9,51,33,3,23,0
43,-39.3,395.1,0,112,79,15,1
45,-48.3,477.7,12,125,54,175,1
164,-76.0,52.5,37,8,10,1,0
120,-28.0,25.8,190,7,5,1,0
373,-63.4,121.4,98,10,2,0,0
24,-50.9,407.3,14,61,140,42,1
40,-51.7,91.4,271,6,2,1,0
322,-69.3,171.0,111,5,4,2,0
31,-49.6,283.3,9,157,97,68,1
26,-45.6,397.2,8,124,61,99,1
149,-56.0,114.2,86,7,5,0,0
281,-85.2,14.5,187,6,4,2,0
40,-68.1,43.1,19,9,4,0,0
710,-76.0,98.3,115,11,11,0,0
109,-50.4,234.5,6,77,38,31,1
104,-54.2,240.9,0,47,43,15,1
295,-54.9,183.7,123,5,5,0,0
67,-74.1,36.8,40,6,3,4,0
959,-54.3,48.2,74,4,4,0,0
505,-72.4,92.7,63,3,6,1,0
1043,-64.4,84.8,67,3,5,3,0
683,-37.3,65.4,60,7,9,0,0
28,-64.0,469.2,5,87,94,81,1
329,-76.7,77.7,164,5,4,1,0
1116,-52.3,124.1,135,9,11,3,0
681,-41.1,208.9,62,2,5,0,0
498,-63.3,64.3,90,4,7,3,0
999,-66.4,130.1,0,4,6,2,0
35,-67.8,276.5,17,96,75,8,1
44,-32.9,419.6,19,22,77,16,1
554,-36.2,77.8,166,4,5,0,0
40,-52.2,41.2,182,4,8,0,0
894,-58.0,14.2,43,11,6,1,0
928,-62.6,125.1,80,7,8,1,0
26,-47.4,584.4,13,120,96,77,1
24,-47.1,60.0,0,152,52,140,1
362,-75.8,244.6,91,5,3,2,0
790,-70.3,124.3,233,6,7,2,0
47,-69.2,269.6,17,47,45,117,1
1065,-57.8,247.9,123,28,4,26,0
778,-55.3,37.8,161,5,7,2,0
40,-60.0,402.4,18,128,88,141,1
1152,-44.6,72.3,203,4,8,1,0
786,-64.4,26.9,117,7,5,2,0
815,-75.3,147.2,140,8,5,3,0
559,-69.6,99.0,193,9,5,1,0
24,-54.0,295.9,17,49,97,142,1
420,-79.6,144.8,185,34,9,33,0
434,-44.2,75.8,120,5,8,0,0
667,-63.8,50.5,61,4,4,1,0
37,-25.3,423.3,9,78,10,86,1
40,-74.1,67.9,35,7,5,0,0
769,-66.8,72.3,7,4,5,0,0
711,-63.4,51.0,170,6,6,2,0
43,-57.2,291.9,4,93,51,57,1
43,-67.9,395.4,10,141,121,125,1
429,-40.5,76.4,0,6,6,0,0
24,-50.5,444.1,1,122,28,79,1
771,-54.3,26.7,95,5,1,1,0
441,-57.3,101.5,34,3,14,1,0
46,-43.8,588.8,0,148,10,165,1
40,-28.0,55.6,230,9,7,0,0
672,-61.4,128.6,146,12,10,2,0
37,-50.2,290.7,18,113,61,57,1
457,-59.7,304.4,212,14,11,13,0
472,-69.4,376.0,67,56,8,14,0
40,-39.5,81.9,122,10,9,3,0
683,-75.4,6.5,121,2,5,1,0
72,-67.2,43.8,74,7,6,1,0
73,-51.4,160.6,0,180,84,25,1
502,-59.1,57.9,89,7,5,0,0
117,-51.4,113.7,0,60,98,21,1
1017,-45.0,263.8,137,48,6,15,0
507,-64.2,6.5,93,3,10,2,0
91,-50.4,224.1,14,122,67,32,1
39,-52.9,328.5,20,144,86,85,1
29,-56.0,169.8,7,77,119,123,1
26,-42.9,590.9,2,58,54,133,1
40,-65.2,101.3,131,6,9,2,0
463,-71.3,105.3,131,2,7,0,0
777,-53.6,64.0,0,2,5,2,0
609,-32.9,81.0,120,5,7,1,0
41,-52.6,429.6,6,97,52,80,1
567,-62.6,17.3,59,6,3,1,0
26,-25.0,279.9,0,69,37,94,1
40,-83.4,77.1,117,7,7,1,0
240,-64.3,83.4,46,4,8,1,0
27,-50.0,392.2,24,146,46,114,1
672,-62.4,121.9,149,7,10,1,0
254,-39.2,160.6,46,7,6,0,0
924,-64.3,31.1,50,6,7,1,0
24,-61.6,348.9,5,111,10,102,1
28,-50.8,435.9,0,97,49,70,1
29,-58.1,346.2,13,112,124,139,1
45,-64.1,529.2,12,76,47,29,1
534,-63.1,17.5,106,4,8,0,0
435,-71.9,29.0,115,3,5,1,0
51,-45.1,129.2,25,63,17,93,1
734,-65.7,32.8,107,7,4,3,0
41,-49.4,376.1,0,95,103,251,1
69,-71.3,133.7,86,4,10,1,0
319,-50.8,31.2,95,8,9,1,0
25,-57.0,425.1,4,61,16,102,1
668,-65.6,26.6,70,5,5,0,0
953,-43.6,33.0,108,5,8,0,0
25,-53.1,636.3,0,47,60,10,1
562,-50.0,222.1,188,86,7,7,0
43,-79.9,65.3,114,5,5,1,0
194,-48.4,157.2,154,9,6,2,0
40,-51.7,171.6,116,5,8,2,0
1143,-55.0,32.9,103,5,14,3,0
29,-32.0,238.7,14,69,91,167,1
500,-67.8,83.0,122,6,4,0,0
658,-93.6,147.0,243,5,5,0,0
734,-58.0,210.9,199,8,10,3,0
226,-49.0,392.9,77,38,3,22,0
30,-80.6,512.1,12,93,129,104,1
591,-63.7,40.0,58,4,5,0,0
703,-62.1,270.7,59,43,6,26,1
33,-46.2,525.9,5,120,70,97,1
24,-25.0,259.9,2,68,23,66,1
57,-47.7,347.5,15,131,73,152,1
454,-60.3,143.8,149,2,4,0,0
1208,-66.4,71.2,217,3,6,2,0
25,-41.4,229.0,17,79,96,106,1
61,-34.0,424.8,17,112,21,108,1
43,-55.4,485.6,0,98,79,121,1
533,-49.8,13.8,115,5,3,4,0
310,-79.3,40.0,159,7,9,2,0
40,-76.9,73.8,88,7,6,0,0
302,-53.8,66.9,77,4,2,2,0
445,-60.7,75.6,145,10,5,1,0
38,-72.6,598.3,0,119,65,65,1
